id,hopital,pays,region,type_dechet,poids_kg,cout_traitement,niveau_risque,mode_elimination,date_collecte,distance_traitement_km,conformite,type_conteneur,incident,entreprise_transport,service_origine
76,CHNU de Fann,Sénégal,Thiès,Organiques,286.36,6292.41,Faible,Enfouissement,2023-01-18,152.84,Non,Conteneur rigide,Oui,SafeWaste,Services Généraux
372,Hôpital Régional de Kaolack,Sénégal,Fatick,Chimiques,387.17,36264.12,Moyen,Désinfection chimique,2024-09-17,186.33,Oui,Carton DASRI,Non,CleanMed,Laboratoire
699,CHU de Bouaké,Côte d'Ivoire,San-Pédro,Piqûres/Coupures,341.63,42355.2,Élevé,Autoclave,2024-06-20,163.11,En attente,Conteneur rigide,Non,SafeWaste,Urgences
239,Clinique Boni,Bénin,Atlantique,Organiques,83.81,2431.65,Élevé,Enfouissement,2023-06-25,130.47,Partielle,Conteneur rigide,Non,CleanMed,Restauration
689,Polyclinique El Rapha,Gabon,Haut-Ogooué,Radioactifs,302.14,70895.12,Élevé,Incinération,2023-06-19,220.58,Partielle,Sac jaune,Non,CleanMed,Radiologie
370,Centre Médical de Kinshasa,RDC,Kongo Central,Piqûres/Coupures,159.16,35615.55,Élevé,Incinération,2024-02-12,104.75,Non,Sac rouge,Non,,Chirurgie
87,Hôpital Général de Référence de Kinshasa,RDC,Kinshasa,Radioactifs,470.4,113875.17,Élevé,Incinération,2024-05-23,148.4,Non,Fût,Non,SafeWaste,Radiologie
57,Hôpital Régional de Bafoussam,Cameroun,Sud,Organiques,259.12,5484.24,Faible,Enfouissement,2024-02-20,34.42,Partielle,Fût,Non,BioLogistics,Restauration
449,Hôpital Saint-Luc,Bénin,Ouémé,Infectieux,249.63,60459.51,Élevé,Incinération,2024-09-04,70.13,Oui,Carton DASRI,Non,EcoTrans,Maladies Infectieuses
90,Hôpital de la Mère et de l'Enfant,Bénin,Zou,Organiques,249.63,5329.27,Faible,Enfouissement,2023-11-30,73.09,Partielle,Sac rouge,Non,EcoTrans,Restauration
386,Hôpital Aristide Le Dantec,Sénégal,Kolda,Pharmaceutiques,475.31,67863.8,Moyen,Incinération,2023-04-12,148.3,Non,Carton DASRI,Non,Hopital Service,Pharmacie
134,Hôpital Général de Yaoundé,Cameroun,Nord,Organiques,468.47,10186.19,Faible,Enfouissement,2024-11-17,200.36,Partielle,Fût,Non,Hopital Service,Restauration
334,Hôpital Mère-Enfant de Bingerville,Côte d'Ivoire,Poro,Organiques,49.17,1112.82,Faible,Enfouissement,2023-02-17,163.01,Partielle,Sac jaune,Non,,Services Généraux
201,Clinique Biasa,Togo,Savanes,Infectieux,249.63,58723.23,Élevé,Incinération,2023-11-26,240.54,Oui,Conteneur rigide,Non,EcoTrans,Urgences
181,Clinique Casamance,Sénégal,Saint-Louis,Piqûres/Coupures,165.78,21045.89,Élevé,Autoclave,2023-07-13,20.21,Oui,Carton DASRI,Non,EcoTrans,Vaccination
434,Hôpital Régional de Bertoua,Cameroun,Nord,Chimiques,304.34,28825.1,Moyen,Désinfection chimique,2024-04-17,148.15,Partielle,Fût,Non,BioLogistics,Laboratoire
167,CHU de Cocody,Côte d'Ivoire,Haut-Sassandra,Chimiques,334.84,33631.85,Moyen,Désinfection chimique,2024-12-29,195.89,En attente,Carton DASRI,Oui,,Laboratoire
669,Hôpital Régional de Bafoussam,Cameroun,Nord-Ouest,Pharmaceutiques,150.48,21180.28,Moyen,Incinération,2023-03-27,185.5,Oui,Carton DASRI,Non,BioLogistics,Oncologie
38,Hôpital Albert Schweitzer,Gabon,Haut-Ogooué,Organiques,294.51,6347.6,Faible,Enfouissement,2024-11-03,130.51,En attente,Sac jaune,Oui,CleanMed,Restauration
547,CHUD Ouémé-Plateau,Bénin,Atacora,Pharmaceutiques,195.35,30981.17,Moyen,Incinération,2024-10-04,14.6,En attente,Conteneur rigide,Non,Hopital Service,Pharmacie
223,Hôpital Militaire d'Abidjan,Côte d'Ivoire,San-Pédro,Chimiques,249.63,23579.38,Moyen,Désinfection chimique,2024-07-31,126.62,Oui,Fût,Non,Hopital Service,Maintenance
645,Hôpital Régional de Bertoua,Cameroun,Adamaoua,Organiques,8.14,243.57,Faible,Enfouissement,2024-04-03,137.1,Non,Carton DASRI,Non,SafeWaste,Restauration
24,Hôpital Général de Yaoundé,Cameroun,Est,Chimiques,498.17,53840.34,Moyen,Désinfection chimique,2024-05-04,163.16,Partielle,Conteneur rigide,Non,Hopital Service,Laboratoire
677,Hôpital de Panzi,RDC,Nord-Kivu,Radioactifs,148.35,34956.33,Élevé,Incinération,2024-05-19,213.82,Non,Conteneur rigide,Non,CleanMed,Oncologie
456,Polyclinique Sainte-Anne,Cameroun,Ouest,Radioactifs,249.63,60341.51,Élevé,Incinération,2023-07-29,175.14,En attente,Sac jaune,Non,,Radiologie
401,CHR Lomé Commune,Togo,Plateaux,Chimiques,98.85,9300.74,Moyen,Désinfection chimique,2024-05-07,214.72,Oui,Conteneur rigide,Non,CleanMed,Oncologie
61,CHR Tsévié,Togo,Maritime,Organiques,217.58,4540.55,Faible,Enfouissement,2024-05-08,222.87,Oui,Sac jaune,Non,CleanMed,Restauration
496,Hôpital Général Idrissa Pouye,Sénégal,Thiès,Piqûres/Coupures,160.11,35933.42,Élevé,Incinération,2024-10-16,60.81,Oui,Sac jaune,Non,BioLogistics,Vaccination
400,Clinique Bonanjo,Cameroun,Adamaoua,Infectieux,249.63,36599.18,Faible,Incinération,2024-08-21,239.24,En attente,Carton DASRI,Non,EcoTrans,Laboratoire
31,Hôpital Régional de Mouila,Gabon,Woleu-Ntem,Piqûres/Coupures,206.9,46385.26,Élevé,Incinération,2024-09-13,26.21,Non,Carton DASRI,Non,SafeWaste,Urgences
551,CNHU Hubert Koutoukou Maga,Bénin,Littoral,Chimiques,77.92,7673.85,Moyen,Désinfection chimique,2024-12-04,190.4,En attente,Conteneur rigide,Non,CleanMed,Oncologie
289,Hôpital de Panzi,RDC,Lualaba,Pharmaceutiques,321.8,50513.98,Moyen,Incinération,2023-05-13,187.52,Non,Sac jaune,Non,EcoTrans,Pharmacie
27,Clinique Ngaliema,RDC,Kongo Central,Piqûres/Coupures,361.31,84760.54,Élevé,Incinération,2023-04-14,130.51,Oui,Sac rouge,Non,,Chirurgie
610,Polyclinique El Rapha,Gabon,Ngounié,Infectieux,490.39,114597.91,Élevé,Incinération,2024-09-17,201.25,,Sac jaune,Non,CleanMed,Laboratoire
525,Clinique Universitaire de Kinshasa,RDC,Sud-Kivu,Pharmaceutiques,14.74,2123.4,Moyen,Incinération,2024-03-29,170.96,En attente,Fût,Non,EcoTrans,Pharmacie
550,Hôpital Dogta-Lafiè,Togo,Savanes,Chimiques,271.16,27356.44,Moyen,Désinfection chimique,2024-02-07,204.86,En attente,Conteneur rigide,Non,EcoTrans,Laboratoire
653,Hôpital du Cinquantenaire,RDC,Haut-Katanga,Infectieux,383.29,62132.36,Faible,Incinération,2024-10-06,184.28,En attente,Sac jaune,Non,BioLogistics,Maladies Infectieuses
18,CHR de San-Pédro,Côte d'Ivoire,Abidjan,Organiques,479.08,10403.23,Faible,Enfouissement,2024-04-03,246.93,Non,Sac rouge,Non,,Restauration
11,Polyclinique El Rapha,Gabon,Haut-Ogooué,Infectieux,392.11,85827.13,Élevé,Incinération,2023-06-14,249.89,Partielle,Sac jaune,Non,SafeWaste,Chirurgie
594,Hôpital Heal Africa,RDC,Sud-Kivu,Organiques,249.63,5220.38,Faible,Enfouissement,2023-06-23,11.62,Non,Sac jaune,Non,EcoTrans,Restauration
546,CHUD Ouémé-Plateau,Bénin,Zou,Chimiques,480.61,49014.56,Moyen,Désinfection chimique,2023-12-15,124.98,Non,Fût,Non,EcoTrans,Laboratoire
311,Hôpital Albert Schweitzer,Gabon,Ogooué-Maritime,Infectieux,190.82,39710.5,Élevé,Incinération,2023-11-28,146.72,Non,Conteneur rigide,Non,BioLogistics,Urgences
135,Hôpital Général de Yaoundé,Cameroun,Adamaoua,Chimiques,27.08,2564.71,Moyen,Désinfection chimique,2023-12-29,235.73,Partielle,Sac jaune,Non,EcoTrans,Laboratoire
540,Hôpital Sendwe (Lubumbashi),RDC,Nord-Kivu,Infectieux,157.67,37946.89,Élevé,Incinération,2023-12-08,148.87,Non,Fût,Non,BioLogistics,Maladies Infectieuses
320,Clinique Autel d'Elie,Togo,Kara,Radioactifs,146.82,30018.74,Élevé,Incinération,2024-03-15,130.51,Partielle,Conteneur rigide,Non,,Médecine Nucléaire
448,Hôpital d'Instruction des Armées Omar Bongo,Gabon,Haut-Ogooué,Chimiques,228.66,23372.15,Moyen,Désinfection chimique,2024-02-21,185.14,Partielle,Carton DASRI,Non,CleanMed,Maintenance
649,Hôpital Mère-Enfant de Bingerville,Côte d'Ivoire,San-Pédro,Chimiques,72.28,7013.35,Moyen,Désinfection chimique,2024-10-11,45.78,Partielle,Sac jaune,Non,CleanMed,Laboratoire
305,CHR Tsévié,Togo,Maritime,Pharmaceutiques,280.66,40199.91,Moyen,Incinération,2023-01-31,203.63,En attente,Sac rouge,Non,SafeWaste,Soins Palliatifs
668,Hôpital Général de Référence de Kinshasa,RDC,Kinshasa,Organiques,261.77,5419.48,Faible,Enfouissement,2024-07-19,204.83,Oui,Sac rouge,Non,SafeWaste,Restauration
342,Hôpital Mère-Enfant de Bingerville,Côte d'Ivoire,Poro,Chimiques,371.85,38566.31,Moyen,Désinfection chimique,2023-04-23,130.51,Partielle,Sac rouge,Non,CleanMed,Laboratoire
573,CHR de San-Pédro,Côte d'Ivoire,Haut-Sassandra,Piqûres/Coupures,440.28,56173.72,Élevé,Autoclave,2023-05-25,130.51,Oui,Conteneur rigide,Non,SafeWaste,Chirurgie
653,Hôpital de Panzi,RDC,Nord-Kivu,Infectieux,383.29,44917.94,Élevé,Autoclave,2024-10-06,184.28,En attente,Sac jaune,Non,BioLogistics,Laboratoire
256,Hôpital Sendwe (Lubumbashi),RDC,Haut-Katanga,Pharmaceutiques,236.11,38213.37,Moyen,Incinération,2024-10-17,241.85,Partielle,Fût,Non,,Pharmacie
336,Polyclinique Sainte-Anne,Cameroun,Nord-Ouest,Chimiques,7.19,706.39,Moyen,Désinfection chimique,2024-04-19,79.32,Non,Carton DASRI,Oui,EcoTrans,Laboratoire
291,Hôpital Régional de Mouila,Gabon,Ogooué-Maritime,Chimiques,256.81,27538.2,Moyen,Désinfection chimique,2024-12-21,181.9,En attente,Fût,Non,EcoTrans,Maintenance
121,Hôpital Régional de Kaolack,Sénégal,Ziguinchor,Pharmaceutiques,244.3,39002.28,Moyen,Incinération,2023-10-17,130.51,Oui,Sac rouge,Non,EcoTrans,Soins Palliatifs
325,Hôpital Ndamatou,Sénégal,Kolda,Organiques,481.44,8954.87,Faible,Enfouissement,2024-12-30,61.51,Non,Conteneur rigide,Oui,Hopital Service,Restauration
532,Clinique Boni,Bénin,Ouémé,Piqûres/Coupures,80.85,19424.27,Élevé,Incinération,2024-04-27,70.15,Oui,Sac jaune,Non,CleanMed,Chirurgie
597,CHR d'Oyem,Gabon,Ogooué-Maritime,Pharmaceutiques,490.51,79419.91,Moyen,Incinération,2023-01-15,132.89,En attente,Fût,Non,SafeWaste,Pharmacie
645,Hôpital Gynéco-Obstétrique,Cameroun,Est,Organiques,8.14,251.1,Faible,Enfouissement,2024-04-03,137.1,Non,Carton DASRI,Non,SafeWaste,Restauration
303,Clinique Universitaire de Kinshasa,RDC,Nord-Kivu,Pharmaceutiques,453.69,68439.79,Moyen,Incinération,2024-02-02,12.37,Oui,Carton DASRI,Non,SafeWaste,Pharmacie
151,CHR Atakpamé,Togo,Savanes,Organiques,126.23,2515.08,Faible,Enfouissement,2024-08-21,149.35,En attente,Conteneur rigide,Non,EcoTrans,Restauration
62,Hôpital de Zone de Ménontin,Bénin,Atlantique,Infectieux,45.21,10700.23,Élevé,Incinération,2023-07-04,159.01,Non,Sac jaune,Non,Hopital Service,Chirurgie
656,Hôpital de la Mère et de l'Enfant,Bénin,Zou,Piqûres/Coupures,45.21,10258.55,Élevé,Incinération,2024-12-28,5.79,Oui,Sac jaune,Non,CleanMed,Chirurgie
286,CHR de Daloa,Côte d'Ivoire,Gbêkê,Chimiques,114.36,11705.03,Moyen,Désinfection chimique,2023-09-15,121.52,Partielle,Fût,Non,CleanMed,Laboratoire
32,Hôpital Militaire d'Abidjan,Côte d'Ivoire,Poro,Organiques,348.11,6412.13,Faible,Enfouissement,2023-02-01,100.53,Oui,Sac jaune,Non,BioLogistics,Restauration
170,Hôpital de Bè,Togo,Maritime,Piqûres/Coupures,325.84,71583.78,Élevé,Incinération,2024-07-19,150.39,Non,Sac rouge,Non,SafeWaste,Urgences
464,CHR Tsévié,Togo,Centrale,Radioactifs,306.67,42549.16,Moyen,Incinération,2023-07-10,131.74,Partielle,Sac jaune,Non,SafeWaste,Radiologie
483,Hôpital Mère-Enfant de Bingerville,Côte d'Ivoire,Poro,Radioactifs,422.96,101159.84,Élevé,Incinération,2024-05-11,125.54,,Conteneur rigide,Non,BioLogistics,Radiologie
288,CHR de San-Pédro,Côte d'Ivoire,Poro,Organiques,140.36,2917.29,Faible,Enfouissement,2024-10-31,230.68,Oui,Fût,Non,,Restauration
350,Fondation Jeanne Ebori,Gabon,Haut-Ogooué,Infectieux,40.41,8452.48,Élevé,Incinération,2024-01-11,138.07,En attente,Fût,Non,SafeWaste,Laboratoire
462,CHUD Borgou,Bénin,Ouémé,Organiques,318.41,6480.92,Faible,Enfouissement,2024-09-14,151.76,Non,Fût,Non,EcoTrans,Services Généraux
144,Hôpital Régional de Mouila,Gabon,Ogooué-Maritime,Infectieux,249.63,27390.44,Élevé,Autoclave,2024-06-30,219.66,Non,Fût,Non,SafeWaste,Chirurgie
205,Hôpital de la Mère et de l'Enfant,Bénin,Zou,Piqûres/Coupures,262.14,58695.25,Élevé,Incinération,2024-10-22,161.42,Partielle,Sac jaune,Non,SafeWaste,Urgences
242,Hôpital de Zone de Ménontin,Bénin,Atacora,Infectieux,249.63,58122.14,Élevé,Incinération,2024-09-15,159.2,En attente,Conteneur rigide,Non,BioLogistics,Urgences
485,CHR de Port-Gentil,Gabon,Ngounié,Pharmaceutiques,215.54,29219.18,Faible,Incinération,2024-07-09,127.64,Oui,Conteneur rigide,Non,EcoTrans,Pharmacie
658,Hôpital Laquintinie de Douala,Cameroun,Littoral,Piqûres/Coupures,39.75,5217.75,Élevé,Autoclave,2023-05-23,243.78,Non,Carton DASRI,Non,CleanMed,Chirurgie
461,Hôpital Général de Yaoundé,Cameroun,Centre,Pharmaceutiques,6.06,1037.33,Moyen,Incinération,2023-10-14,130.51,Oui,Fût,Non,CleanMed,Pharmacie
423,Hôpital Aristide Le Dantec,Sénégal,Diourbel,Chimiques,437.24,47739.37,Moyen,Désinfection chimique,2024-09-15,13.51,En attente,Fût,Non,BioLogistics,Laboratoire
234,Hôpital Général Idrissa Pouye,Sénégal,Dakar,Radioactifs,483.6,109803.98,Élevé,Incinération,2023-04-24,189.43,Partielle,Sac rouge,Non,,Médecine Nucléaire
69,Hôpital d'Instruction des Armées Akanda,Gabon,Woleu-Ntem,Piqûres/Coupures,211.2,49136.83,Élevé,Incinération,2023-03-09,39.52,En attente,Sac rouge,Non,EcoTrans,Chirurgie
407,CHR d'Oyem,Gabon,Ngounié,Organiques,4.82,157.49,Moyen,Enfouissement,2024-03-08,115.4,,Conteneur rigide,Non,SafeWaste,Maternité
660,Hôpital Général de Goma,RDC,Kinshasa,Organiques,204.15,4487.74,Faible,Enfouissement,2024-07-19,32.62,Partielle,Sac rouge,Non,SafeWaste,Restauration
39,CHR Lomé Commune,Togo,Maritime,Chimiques,241.01,23910.12,Moyen,Désinfection chimique,2023-05-13,130.51,Oui,Carton DASRI,Non,Hopital Service,Laboratoire
511,Hôpital Saint-Luc,Bénin,Littoral,Chimiques,318.81,34513.28,Moyen,Désinfection chimique,2024-05-27,90.88,Oui,Conteneur rigide,Non,CleanMed,Laboratoire
619,CHU de Bouaké,Côte d'Ivoire,Gbêkê,Radioactifs,220.14,52163.03,Élevé,Incinération,2023-07-19,196.38,Partielle,Sac jaune,Non,BioLogistics,Radiologie
219,CHR de Port-Gentil,Gabon,Ngounié,Radioactifs,453.17,94723.25,Élevé,Incinération,2024-05-06,238.94,,Sac rouge,Non,EcoTrans,Oncologie
453,CHU Campus,Togo,Kara,Chimiques,36.43,3606.78,Moyen,Désinfection chimique,2023-06-28,167.63,Non,Fût,Non,EcoTrans,Maintenance
694,CHR de Franceville,Gabon,Ngounié,Piqûres/Coupures,252.04,30898.48,Élevé,Autoclave,2023-01-21,197.58,Partielle,Carton DASRI,Non,BioLogistics,Urgences
344,CNHU Hubert Koutoukou Maga,Bénin,Atlantique,Organiques,451.54,9182.67,Faible,Enfouissement,2024-10-25,58.33,Non,Fût,Non,CleanMed,Services Généraux
416,CHR de Daloa,Côte d'Ivoire,Abidjan,Infectieux,465.95,113664.78,Élevé,Incinération,2023-07-24,29.06,Oui,Sac jaune,Non,SafeWaste,Maladies Infectieuses
409,CHD Zou,Bénin,Littoral,Organiques,19.32,463.38,Faible,Enfouissement,2023-10-14,171.91,En attente,Fût,Non,EcoTrans,Maternité
59,Hôpital Gynéco-Obstétrique,Cameroun,Adamaoua,Chimiques,74.58,8219.13,Moyen,Désinfection chimique,2024-01-08,46.09,Oui,Sac jaune,Non,Hopital Service,Maintenance
121,Hôpital Ndamatou,Sénégal,Diourbel,Pharmaceutiques,244.3,33297.74,Moyen,Incinération,2023-10-17,130.51,Oui,Sac rouge,Non,EcoTrans,Soins Palliatifs
568,Hôpital d'Instruction des Armées Akanda,Gabon,Ogooué-Maritime,Piqûres/Coupures,222.58,50626.67,Élevé,Incinération,2024-04-13,59.11,Oui,Fût,Non,,Vaccination
402,Hôpital Régional de Garoua,Cameroun,Littoral,Infectieux,305.78,69299.81,Élevé,Incinération,2023-05-08,178.32,Non,Fût,Non,BioLogistics,Maladies Infectieuses
281,Centre de Santé de Mbour,Sénégal,Dakar,Piqûres/Coupures,163.23,39629.12,Élevé,Incinération,2024-05-24,125.02,Oui,Conteneur rigide,Oui,EcoTrans,Urgences
545,CNHU Hubert Koutoukou Maga,Bénin,Atacora,Infectieux,144.91,15972.44,Élevé,Autoclave,2023-11-28,215.13,Partielle,Fût,Non,CleanMed,Urgences
98,CHUD Borgou,Bénin,Zou,Pharmaceutiques,364.24,54747.87,Moyen,Incinération,2023-02-15,238.11,Oui,Sac rouge,Non,BioLogistics,Pharmacie
676,Clinique Autel d'Elie,Togo,Savanes,Pharmaceutiques,202.03,29060.79,Moyen,Incinération,2024-04-20,102.21,Non,Carton DASRI,Non,EcoTrans,Oncologie
425,Hôpital Régional de Kaolack,Sénégal,Diourbel,Infectieux,351.43,40292.12,Élevé,Autoclave,2024-06-02,130.51,En attente,Conteneur rigide,Non,SafeWaste,Chirurgie
287,Hôpital Général de Référence de Kinshasa,RDC,Sud-Kivu,Radioactifs,418.68,87544.28,Élevé,Incinération,2024-01-25,209.28,Non,Conteneur rigide,Non,CleanMed,Radiologie
445,Clinique Biasa,Togo,Centrale,Piqûres/Coupures,343.61,74558.32,Élevé,Incinération,2023-03-05,80.8,,Carton DASRI,Non,Hopital Service,Vaccination
40,Clinique Biasa,Togo,Maritime,Chimiques,321.52,33267.98,Moyen,Désinfection chimique,2024-12-03,239.8,Non,Sac rouge,Non,EcoTrans,Oncologie
447,Hôpital Aristide Le Dantec,Sénégal,Dakar,Chimiques,192.54,17946.0,Moyen,Désinfection chimique,2023-07-11,127.34,Partielle,Sac rouge,Non,SafeWaste,Maintenance
111,Hôpital Général de Matadi,RDC,Lualaba,Organiques,249.63,5134.67,Faible,Enfouissement,2023-10-25,48.37,Oui,Carton DASRI,Non,EcoTrans,Services Généraux
684,Hôpital du Cinquantenaire,RDC,Kongo Central,Piqûres/Coupures,161.43,33314.72,Élevé,Incinération,2023-08-08,110.11,Non,Fût,Non,SafeWaste,Vaccination
477,CHUD Borgou,Bénin,Atlantique,Organiques,22.83,581.41,Faible,Enfouissement,2024-08-04,169.73,Partielle,Sac rouge,Non,EcoTrans,Restauration
71,Hôpital Mère-Enfant de Bingerville,Côte d'Ivoire,Haut-Sassandra,Radioactifs,393.04,87001.58,Élevé,Incinération,2023-10-17,219.92,Non,Sac rouge,Non,BioLogistics,Radiologie
260,Hôpital Régional de Mouila,Gabon,Haut-Ogooué,Chimiques,247.61,26364.62,Moyen,Désinfection chimique,2023-06-05,17.56,Partielle,Fût,Non,BioLogistics,Oncologie
192,Polyclinique Sainte-Anne,Cameroun,Nord-Ouest,Radioactifs,14.56,3101.08,Élevé,Incinération,2023-01-18,125.62,Partielle,Sac rouge,Non,EcoTrans,Radiologie
3,Clinique Chambrier,Gabon,Ngounié,Chimiques,201.35,18535.97,Moyen,Désinfection chimique,2024-06-20,237.79,En attente,Sac jaune,Non,EcoTrans,Oncologie
697,Hôpital Gynéco-Obstétrique,Cameroun,Ouest,Infectieux,312.77,66305.22,Élevé,Incinération,2023-07-26,42.38,En attente,Sac jaune,Non,CleanMed,Urgences
73,Hôpital Général de Goma,RDC,Kongo Central,Chimiques,249.63,23453.53,Moyen,Désinfection chimique,2024-07-23,90.61,Non,Conteneur rigide,Non,EcoTrans,Maintenance
590,Hôpital de Panzi,RDC,Nord-Kivu,Chimiques,63.29,6894.36,Moyen,Désinfection chimique,2023-07-08,174.96,En attente,Carton DASRI,Non,SafeWaste,Maintenance
271,CHR Sokodé,Togo,Savanes,Infectieux,374.66,92245.22,Élevé,Incinération,2024-05-25,159.54,En attente,Sac rouge,Non,CleanMed,Maladies Infectieuses
575,Hôpital Roi Baudouin,Sénégal,Kaolack,Radioactifs,285.12,68727.55,Élevé,Incinération,2023-01-03,86.97,Non,Carton DASRI,Non,EcoTrans,Oncologie
513,CHR Atakpamé,Togo,Maritime,Piqûres/Coupures,36.78,8151.5,Élevé,Incinération,2024-12-30,27.96,En attente,Sac rouge,Non,EcoTrans,Chirurgie
143,Polyclinique El Rapha,Gabon,Haut-Ogooué,Pharmaceutiques,283.1,39108.74,Moyen,Incinération,2023-01-05,92.9,Partielle,Conteneur rigide,Non,CleanMed,Pharmacie
299,CHU de Yopougon,Côte d'Ivoire,Poro,Infectieux,383.27,49966.93,Élevé,Autoclave,2023-08-19,130.51,Oui,Sac rouge,Non,EcoTrans,Urgences
518,Hôpital de Zone de Ménontin,Bénin,Zou,Pharmaceutiques,182.93,28551.1,Moyen,Incinération,2024-05-22,130.51,Partielle,Sac rouge,Non,CleanMed,Oncologie
333,Hôpital de Bè,Togo,Savanes,Pharmaceutiques,270.81,40971.9,Moyen,Incinération,2024-12-04,81.98,En attente,Sac jaune,Non,BioLogistics,Pharmacie
118,Hôpital Saint-Luc,Bénin,Borgou,Chimiques,249.63,27396.25,Moyen,Désinfection chimique,2023-05-13,144.62,Oui,Carton DASRI,Non,Hopital Service,Maintenance
381,Hôpital Albert Schweitzer,Gabon,Haut-Ogooué,Chimiques,256.67,26439.73,Moyen,Désinfection chimique,2023-02-11,98.86,Oui,Conteneur rigide,Non,BioLogistics,Oncologie
330,CHNU de Fann,Sénégal,Saint-Louis,Infectieux,249.63,29738.81,Élevé,Autoclave,2024-03-19,107.0,Oui,Carton DASRI,Non,BioLogistics,Urgences
297,Clinique de la Madeleine,Sénégal,Dakar,Chimiques,469.21,50295.47,Moyen,Désinfection chimique,2023-08-03,194.59,En attente,Carton DASRI,Non,BioLogistics,Maintenance
391,Clinique Boni,Bénin,Zou,Chimiques,36.4,3808.26,Moyen,Désinfection chimique,2024-02-27,171.84,Oui,Fût,Non,,Laboratoire
572,Hôpital d'Instruction des Armées Omar Bongo,Gabon,Ogooué-Maritime,Infectieux,496.93,64990.08,Élevé,Autoclave,2023-07-16,110.48,,Conteneur rigide,Non,Hopital Service,Laboratoire
125,Clinique Chambrier,Gabon,Ngounié,Infectieux,70.48,8599.77,Élevé,Autoclave,2024-08-27,27.79,Oui,Carton DASRI,Non,CleanMed,Urgences
44,CHR Tsévié,Togo,Savanes,Pharmaceutiques,280.77,45965.83,Moyen,Incinération,2023-10-10,224.29,Oui,Conteneur rigide,Non,EcoTrans,Oncologie
398,Clinique Farah,Côte d'Ivoire,Abidjan,Chimiques,485.79,48129.29,Moyen,Désinfection chimique,2024-10-23,18.53,Partielle,Fût,Non,CleanMed,Laboratoire
17,Hôpital Militaire d'Abidjan,Côte d'Ivoire,Poro,Pharmaceutiques,102.04,15188.53,Moyen,Incinération,2024-03-01,140.54,Non,Carton DASRI,Non,SafeWaste,Pharmacie
646,CHU de Bouaké,Côte d'Ivoire,Lagunes,Infectieux,369.2,83312.94,Élevé,Incinération,2024-02-09,128.71,Partielle,Conteneur rigide,Non,EcoTrans,Maladies Infectieuses
695,CHR de Korhogo,Côte d'Ivoire,San-Pédro,Chimiques,225.23,24077.19,Moyen,Désinfection chimique,2023-02-25,61.93,En attente,Conteneur rigide,Non,BioLogistics,Laboratoire
210,CHU de Bouaké,Côte d'Ivoire,Lagunes,Piqûres/Coupures,249.63,29201.89,Élevé,Autoclave,2023-07-03,116.12,En attente,Conteneur rigide,Non,Hopital Service,Chirurgie
202,Hôpital Saint-Luc,Bénin,Atacora,Chimiques,388.03,41517.39,Moyen,Désinfection chimique,2024-08-16,17.53,,Fût,Non,EcoTrans,Laboratoire
8,Clinique Mahouna,Bénin,Ouémé,Radioactifs,308.38,75423.81,Élevé,Incinération,2023-05-16,237.68,Non,Fût,Oui,BioLogistics,Radiologie
51,CNHU Hubert Koutoukou Maga,Bénin,Borgou,Radioactifs,39.45,9821.07,Élevé,Incinération,2023-11-10,135.69,Partielle,Fût,Non,CleanMed,Oncologie
173,CHNU de Fann,Sénégal,Dakar,Infectieux,256.74,56660.83,Élevé,Incinération,2023-10-26,157.87,Non,Sac jaune,Non,EcoTrans,Chirurgie
369,CHU Kara,Togo,Savanes,Pharmaceutiques,215.78,31784.29,Moyen,Incinération,2024-06-01,218.8,Non,Carton DASRI,Non,EcoTrans,Pharmacie
635,Hôpital Régional d'Ebolowa,Cameroun,Ouest,Chimiques,180.0,17129.67,Moyen,Désinfection chimique,2023-05-10,229.47,Non,Fût,Non,SafeWaste,Oncologie
529,CHR de Port-Gentil,Gabon,Woleu-Ntem,Chimiques,20.46,1980.79,Moyen,Désinfection chimique,2024-03-25,169.29,Non,Conteneur rigide,Non,SafeWaste,Laboratoire
15,CHU de Suru-Léré,Bénin,Atlantique,Radioactifs,18.62,3938.93,Élevé,Incinération,2024-06-15,89.49,Non,Fût,Non,CleanMed,Médecine Nucléaire
458,Clinique Autel d'Elie,Togo,Centrale,Radioactifs,339.66,76295.52,Élevé,Incinération,2023-10-27,53.48,Oui,Conteneur rigide,Non,EcoTrans,Oncologie
422,Clinique Ngaliema,RDC,Kongo Central,Piqûres/Coupures,249.63,28016.07,Élevé,Autoclave,2024-12-16,181.61,En attente,Sac rouge,Oui,,Chirurgie
365,CHR de Daloa,Côte d'Ivoire,Gbêkê,Radioactifs,414.81,99880.82,Élevé,Incinération,2024-12-29,151.55,Oui,Sac jaune,Non,Hopital Service,Oncologie
648,CHR Sokodé,Togo,Maritime,Radioactifs,370.5,91681.1,Élevé,Incinération,2023-12-26,121.26,Partielle,Fût,Non,EcoTrans,Oncologie
472,Fondation Jeanne Ebori,Gabon,Ngounié,Pharmaceutiques,6.84,1148.85,Moyen,Incinération,2024-10-14,242.61,Non,Carton DASRI,Non,EcoTrans,Pharmacie
283,Centre de Santé de Mbour,Sénégal,Kaolack,Radioactifs,35.75,7632.46,Élevé,Incinération,2023-05-24,9.34,Partielle,Sac rouge,Non,BioLogistics,Radiologie
