id,hopital,pays,region,type_dechet,poids_kg,cout_traitement,niveau_risque,mode_elimination,date_collecte,distance_traitement_km,conformite,type_conteneur,incident,entreprise_transport,service_origine
11,Hopital_11,Gabon,Extrême-Nord,Infectieux,392.11,85827.13,Élevé,Incinération,2023-06-14,249.89,Partielle,Sac jaune,Non,SafeWaste,Chirurgie
594,Hopital_23,RDC,Nord,Organiques,249.63,5220.38,Faible,Enfouissement,2023-06-23,11.62,Non,Sac jaune,Non,EcoTrans,Restauration
546,Hopital_29,Bénin,Littoral,Chimiques,480.61,49014.56,Moyen,Désinfection chimique,2023-12-15,124.98,Non,Fût,Non,EcoTrans,Laboratoire
311,Hopital_18,Gabon,Est,Infectieux,190.82,39710.5,Élevé,Incinération,2023-11-28,146.72,Non,Conteneur rigide,Non,BioLogistics,Urgences
135,Hopital_35,Cameroun,Est,Chimiques,27.08,2564.71,Moyen,Désinfection chimique,2023-12-29,235.73,Partielle,Sac jaune,Non,EcoTrans,Laboratoire
540,Hopital_1,RDC,Sud,Infectieux,157.67,37946.89,Élevé,Incinération,2023-12-08,148.87,Non,Fût,Non,BioLogistics,Maladies Infectieuses
320,Hopital_4,Togo,Est,Radioactifs,146.82,30018.74,Élevé,Incinération,2024-03-15,130.51,Partielle,Conteneur rigide,Non,,Médecine Nucléaire
448,Hopital_30,Gabon,Sud,Chimiques,228.66,23372.15,Moyen,Désinfection chimique,2024-02-21,185.14,Partielle,Carton DASRI,Non,CleanMed,Maintenance
649,Hopital_7,Côte d'Ivoire,Nord,Chimiques,72.28,7013.35,Moyen,Désinfection chimique,2024-10-11,45.78,Partielle,Sac jaune,Non,CleanMed,Laboratoire
305,Hopital_35,Togo,Sud,Pharmaceutiques,280.66,40199.91,Moyen,Incinération,2023-01-31,203.63,En attente,Sac rouge,Non,SafeWaste,Soins Palliatifs
668,Hopital_17,RDC,Centre,Organiques,261.77,5419.48,Faible,Enfouissement,2024-07-19,204.83,Oui,Sac rouge,Non,SafeWaste,Restauration
342,Hopital_27,Côte d'Ivoire,Ouest,Chimiques,371.85,38566.31,Moyen,Désinfection chimique,2023-04-23,130.51,Partielle,Sac rouge,Non,CleanMed,Laboratoire
573,Hopital_36,Côte d'Ivoire,Est,Piqûres/Coupures,440.28,56173.72,Élevé,Autoclave,2023-05-25,130.51,Oui,Conteneur rigide,Non,SafeWaste,Chirurgie
653,Hopital_42,RDC,Est,Infectieux,383.29,44917.94,Élevé,Autoclave,2024-10-06,184.28,En attente,Sac jaune,Non,BioLogistics,Laboratoire
256,Hopital_20,RDC,Extrême-Nord,Pharmaceutiques,236.11,38213.37,Moyen,Incinération,2024-10-17,241.85,Partielle,Fût,Non,,Pharmacie
336,Hopital_30,Cameroun,Ouest,Chimiques,7.19,706.39,Moyen,Désinfection chimique,2024-04-19,79.32,Non,Carton DASRI,Oui,EcoTrans,Laboratoire
291,Hopital_48,Gabon,Extrême-Nord,Chimiques,256.81,27538.2,Moyen,Désinfection chimique,2024-12-21,181.9,En attente,Fût,Non,EcoTrans,Maintenance
121,Hopital_12,Sénégal,Littoral,Pharmaceutiques,244.3,39002.28,Moyen,Incinération,2023-10-17,130.51,Oui,Sac rouge,Non,EcoTrans,Soins Palliatifs
325,Hopital_20,Sénégal,Est,Organiques,481.44,8954.87,Faible,Enfouissement,2024-12-30,61.51,Non,Conteneur rigide,Oui,Hopital Service,Restauration
532,Hopital_50,Bénin,Littoral,Piqûres/Coupures,80.85,19424.27,Élevé,Incinération,2024-04-27,70.15,Oui,Sac jaune,Non,CleanMed,Chirurgie
597,Hopital_41,Gabon,Centre,Pharmaceutiques,490.51,79419.91,Moyen,Incinération,2023-01-15,132.89,En attente,Fût,Non,SafeWaste,Pharmacie
645,Hopital_10,Cameroun,Ouest,Organiques,8.14,251.1,Faible,Enfouissement,2024-04-03,137.1,Non,Carton DASRI,Non,SafeWaste,Restauration
303,Hopital_40,RDC,Est,Pharmaceutiques,453.69,68439.79,Moyen,Incinération,2024-02-02,12.37,Oui,Carton DASRI,Non,SafeWaste,Pharmacie
151,Hopital_13,Togo,Littoral,Organiques,126.23,2515.08,Faible,Enfouissement,2024-08-21,149.35,En attente,Conteneur rigide,Non,EcoTrans,Restauration
62,Hopital_36,Bénin,Ouest,Infectieux,45.21,10700.23,Élevé,Incinération,2023-07-04,159.01,Non,Sac jaune,Non,Hopital Service,Chirurgie
656,Hopital_27,Bénin,Nord,Piqûres/Coupures,45.21,10258.55,Élevé,Incinération,2024-12-28,5.79,Oui,Sac jaune,Non,CleanMed,Chirurgie
286,Hopital_32,Côte d'Ivoire,Ouest,Chimiques,114.36,11705.03,Moyen,Désinfection chimique,2023-09-15,121.52,Partielle,Fût,Non,CleanMed,Laboratoire
32,Hopital_42,Côte d'Ivoire,Ouest,Organiques,348.11,6412.13,Faible,Enfouissement,2023-02-01,100.53,Oui,Sac jaune,Non,BioLogistics,Restauration
170,Hopital_28,Togo,Adamaoua,Piqûres/Coupures,325.84,71583.78,Élevé,Incinération,2024-07-19,150.39,Non,Sac rouge,Non,SafeWaste,Urgences
464,Hopital_23,Togo,Littoral,Radioactifs,306.67,42549.16,Moyen,Incinération,2023-07-10,131.74,Partielle,Sac jaune,Non,SafeWaste,Radiologie
483,Hopital_12,Côte d'Ivoire,Est,Radioactifs,422.96,101159.84,Élevé,Incinération,2024-05-11,125.54,,Conteneur rigide,Non,BioLogistics,Radiologie
288,Hopital_41,Côte d'Ivoire,Centre,Organiques,140.36,2917.29,Faible,Enfouissement,2024-10-31,230.68,Oui,Fût,Non,,Restauration
350,Hopital_5,Gabon,Centre,Infectieux,40.41,8452.48,Élevé,Incinération,2024-01-11,138.07,En attente,Fût,Non,SafeWaste,Laboratoire
462,Hopital_37,Bénin,Nord,Organiques,318.41,6480.92,Faible,Enfouissement,2024-09-14,151.76,Non,Fût,Non,EcoTrans,Services Généraux
144,Hopital_39,Gabon,Extrême-Nord,Infectieux,249.63,27390.44,Élevé,Autoclave,2024-06-30,219.66,Non,Fût,Non,SafeWaste,Chirurgie
205,Hopital_41,Bénin,Ouest,Piqûres/Coupures,262.14,58695.25,Élevé,Incinération,2024-10-22,161.42,Partielle,Sac jaune,Non,SafeWaste,Urgences
242,Hopital_48,Bénin,Extrême-Nord,Infectieux,249.63,58122.14,Élevé,Incinération,2024-09-15,159.2,En attente,Conteneur rigide,Non,BioLogistics,Urgences
485,Hopital_16,Gabon,Ouest,Pharmaceutiques,215.54,29219.18,Faible,Incinération,2024-07-09,127.64,Oui,Conteneur rigide,Non,EcoTrans,Pharmacie
658,Hopital_5,Cameroun,Adamaoua,Piqûres/Coupures,39.75,5217.75,Élevé,Autoclave,2023-05-23,243.78,Non,Carton DASRI,Non,CleanMed,Chirurgie
461,Hopital_26,Cameroun,Est,Pharmaceutiques,6.06,1037.33,Moyen,Incinération,2023-10-14,130.51,Oui,Fût,Non,CleanMed,Pharmacie
423,Hopital_28,Sénégal,Nord,Chimiques,437.24,47739.37,Moyen,Désinfection chimique,2024-09-15,13.51,En attente,Fût,Non,BioLogistics,Laboratoire
234,Hopital_17,Sénégal,Est,Radioactifs,483.6,109803.98,Élevé,Incinération,2023-04-24,189.43,Partielle,Sac rouge,Non,,Médecine Nucléaire
69,Hopital_4,Gabon,Centre,Piqûres/Coupures,211.2,49136.83,Élevé,Incinération,2023-03-09,39.52,En attente,Sac rouge,Non,EcoTrans,Chirurgie
407,Hopital_50,Gabon,Extrême-Nord,Organiques,4.82,157.49,Moyen,Enfouissement,2024-03-08,115.4,,Conteneur rigide,Non,SafeWaste,Maternité
660,Hopital_37,RDC,Extrême-Nord,Organiques,204.15,4487.74,Faible,Enfouissement,2024-07-19,32.62,Partielle,Sac rouge,Non,SafeWaste,Restauration
39,Hopital_37,Togo,Est,Chimiques,241.01,23910.12,Moyen,Désinfection chimique,2023-05-13,130.51,Oui,Carton DASRI,Non,Hopital Service,Laboratoire
511,Hopital_36,Bénin,Littoral,Chimiques,318.81,34513.28,Moyen,Désinfection chimique,2024-05-27,90.88,Oui,Conteneur rigide,Non,CleanMed,Laboratoire
619,Hopital_47,Côte d'Ivoire,Sud-Ouest,Radioactifs,220.14,52163.03,Élevé,Incinération,2023-07-19,196.38,Partielle,Sac jaune,Non,BioLogistics,Radiologie
219,Hopital_28,Gabon,Extrême-Nord,Radioactifs,453.17,94723.25,Élevé,Incinération,2024-05-06,238.94,,Sac rouge,Non,EcoTrans,Oncologie
453,Hopital_13,Togo,Adamaoua,Chimiques,36.43,3606.78,Moyen,Désinfection chimique,2023-06-28,167.63,Non,Fût,Non,EcoTrans,Maintenance
694,Hopital_1,Gabon,Littoral,Piqûres/Coupures,252.04,30898.48,Élevé,Autoclave,2023-01-21,197.58,Partielle,Carton DASRI,Non,BioLogistics,Urgences
344,Hopital_21,Bénin,Ouest,Organiques,451.54,9182.67,Faible,Enfouissement,2024-10-25,58.33,Non,Fût,Non,CleanMed,Services Généraux
416,Hopital_8,Côte d'Ivoire,Sud,Infectieux,465.95,113664.78,Élevé,Incinération,2023-07-24,29.06,Oui,Sac jaune,Non,SafeWaste,Maladies Infectieuses
409,Hopital_24,Bénin,Ouest,Organiques,19.32,463.38,Faible,Enfouissement,2023-10-14,171.91,En attente,Fût,Non,EcoTrans,Maternité
59,Hopital_35,Cameroun,Sud,Chimiques,74.58,8219.13,Moyen,Désinfection chimique,2024-01-08,46.09,Oui,Sac jaune,Non,Hopital Service,Maintenance
121,Hopital_12,Sénégal,Littoral,Pharmaceutiques,244.3,33297.74,Moyen,Incinération,2023-10-17,130.51,Oui,Sac rouge,Non,EcoTrans,Soins Palliatifs
568,Hopital_11,Gabon,Littoral,Piqûres/Coupures,222.58,50626.67,Élevé,Incinération,2024-04-13,59.11,Oui,Fût,Non,,Vaccination
402,Hopital_39,Cameroun,Sud,Infectieux,305.78,69299.81,Élevé,Incinération,2023-05-08,178.32,Non,Fût,Non,BioLogistics,Maladies Infectieuses
281,Hopital_1,Sénégal,Centre,Piqûres/Coupures,163.23,39629.12,Élevé,Incinération,2024-05-24,125.02,Oui,Conteneur rigide,Oui,EcoTrans,Urgences
545,Hopital_44,Bénin,Est,Infectieux,144.91,15972.44,Élevé,Autoclave,2023-11-28,215.13,Partielle,Fût,Non,CleanMed,Urgences
98,Hopital_1,Bénin,Sud-Ouest,Pharmaceutiques,364.24,54747.87,Moyen,Incinération,2023-02-15,238.11,Oui,Sac rouge,Non,BioLogistics,Pharmacie
676,Hopital_19,Togo,Centre,Pharmaceutiques,202.03,29060.79,Moyen,Incinération,2024-04-20,102.21,Non,Carton DASRI,Non,EcoTrans,Oncologie
425,Hopital_2,Sénégal,Sud-Ouest,Infectieux,351.43,40292.12,Élevé,Autoclave,2024-06-02,130.51,En attente,Conteneur rigide,Non,SafeWaste,Chirurgie
287,Hopital_9,RDC,Sud-Ouest,Radioactifs,418.68,87544.28,Élevé,Incinération,2024-01-25,209.28,Non,Conteneur rigide,Non,CleanMed,Radiologie
445,Hopital_6,Togo,Extrême-Nord,Piqûres/Coupures,343.61,74558.32,Élevé,Incinération,2023-03-05,80.8,,Carton DASRI,Non,Hopital Service,Vaccination
40,Hopital_7,Togo,Adamaoua,Chimiques,321.52,33267.98,Moyen,Désinfection chimique,2024-12-03,239.8,Non,Sac rouge,Non,EcoTrans,Oncologie
447,Hopital_32,Sénégal,Ouest,Chimiques,192.54,17946.0,Moyen,Désinfection chimique,2023-07-11,127.34,Partielle,Sac rouge,Non,SafeWaste,Maintenance
111,Hopital_35,RDC,Centre,Organiques,249.63,5134.67,Faible,Enfouissement,2023-10-25,48.37,Oui,Carton DASRI,Non,EcoTrans,Services Généraux
684,Hopital_3,RDC,Ouest,Piqûres/Coupures,161.43,33314.72,Élevé,Incinération,2023-08-08,110.11,Non,Fût,Non,SafeWaste,Vaccination
477,Hopital_16,Bénin,Ouest,Organiques,22.83,581.41,Faible,Enfouissement,2024-08-04,169.73,Partielle,Sac rouge,Non,EcoTrans,Restauration
71,Hopital_18,Côte d'Ivoire,Littoral,Radioactifs,393.04,87001.58,Élevé,Incinération,2023-10-17,219.92,Non,Sac rouge,Non,BioLogistics,Radiologie
260,Hopital_33,Gabon,Ouest,Chimiques,247.61,26364.62,Moyen,Désinfection chimique,2023-06-05,17.56,Partielle,Fût,Non,BioLogistics,Oncologie
192,Hopital_6,Cameroun,Nord,Radioactifs,14.56,3101.08,Élevé,Incinération,2023-01-18,125.62,Partielle,Sac rouge,Non,EcoTrans,Radiologie
3,Hopital_15,Gabon,Littoral,Chimiques,201.35,18535.97,Moyen,Désinfection chimique,2024-06-20,237.79,En attente,Sac jaune,Non,EcoTrans,Oncologie
697,Hopital_28,Cameroun,Centre,Infectieux,312.77,66305.22,Élevé,Incinération,2023-07-26,42.38,En attente,Sac jaune,Non,CleanMed,Urgences
73,Hopital_44,RDC,Sud,Chimiques,249.63,23453.53,Moyen,Désinfection chimique,2024-07-23,90.61,Non,Conteneur rigide,Non,EcoTrans,Maintenance
590,Hopital_37,RDC,Sud-Ouest,Chimiques,63.29,6894.36,Moyen,Désinfection chimique,2023-07-08,174.96,En attente,Carton DASRI,Non,SafeWaste,Maintenance
271,Hopital_31,Togo,Nord,Infectieux,374.66,92245.22,Élevé,Incinération,2024-05-25,159.54,En attente,Sac rouge,Non,CleanMed,Maladies Infectieuses
575,Hopital_37,Sénégal,Ouest,Radioactifs,285.12,68727.55,Élevé,Incinération,2023-01-03,86.97,Non,Carton DASRI,Non,EcoTrans,Oncologie
513,Hopital_31,Togo,Adamaoua,Piqûres/Coupures,36.78,8151.5,Élevé,Incinération,2024-12-30,27.96,En attente,Sac rouge,Non,EcoTrans,Chirurgie
143,Hopital_14,Gabon,Nord,Pharmaceutiques,283.1,39108.74,Moyen,Incinération,2023-01-05,92.9,Partielle,Conteneur rigide,Non,CleanMed,Pharmacie
299,Hopital_49,Côte d'Ivoire,Adamaoua,Infectieux,383.27,49966.93,Élevé,Autoclave,2023-08-19,130.51,Oui,Sac rouge,Non,EcoTrans,Urgences
518,Hopital_5,Bénin,Littoral,Pharmaceutiques,182.93,28551.1,Moyen,Incinération,2024-05-22,130.51,Partielle,Sac rouge,Non,CleanMed,Oncologie
333,Hopital_22,Togo,Adamaoua,Pharmaceutiques,270.81,40971.9,Moyen,Incinération,2024-12-04,81.98,En attente,Sac jaune,Non,BioLogistics,Pharmacie
118,Hopital_7,Bénin,Littoral,Chimiques,249.63,27396.25,Moyen,Désinfection chimique,2023-05-13,144.62,Oui,Carton DASRI,Non,Hopital Service,Maintenance
381,Hopital_31,Gabon,Ouest,Chimiques,256.67,26439.73,Moyen,Désinfection chimique,2023-02-11,98.86,Oui,Conteneur rigide,Non,BioLogistics,Oncologie
330,Hopital_33,Sénégal,Est,Infectieux,249.63,29738.81,Élevé,Autoclave,2024-03-19,107.0,Oui,Carton DASRI,Non,BioLogistics,Urgences
297,Hopital_24,Sénégal,Ouest,Chimiques,469.21,50295.47,Moyen,Désinfection chimique,2023-08-03,194.59,En attente,Carton DASRI,Non,BioLogistics,Maintenance
391,Hopital_2,Bénin,Centre,Chimiques,36.4,3808.26,Moyen,Désinfection chimique,2024-02-27,171.84,Oui,Fût,Non,,Laboratoire
572,Hopital_21,Gabon,Sud-Ouest,Infectieux,496.93,64990.08,Élevé,Autoclave,2023-07-16,110.48,,Conteneur rigide,Non,Hopital Service,Laboratoire
125,Hopital_23,Gabon,Centre,Infectieux,70.48,8599.77,Élevé,Autoclave,2024-08-27,27.79,Oui,Carton DASRI,Non,CleanMed,Urgences
44,Hopital_18,Togo,Centre,Pharmaceutiques,280.77,45965.83,Moyen,Incinération,2023-10-10,224.29,Oui,Conteneur rigide,Non,EcoTrans,Oncologie
398,Hopital_33,Côte d'Ivoire,Nord,Chimiques,485.79,48129.29,Moyen,Désinfection chimique,2024-10-23,18.53,Partielle,Fût,Non,CleanMed,Laboratoire
17,Hopital_22,Côte d'Ivoire,Sud,Pharmaceutiques,102.04,15188.53,Moyen,Incinération,2024-03-01,140.54,Non,Carton DASRI,Non,SafeWaste,Pharmacie
646,Hopital_44,Côte d'Ivoire,Sud,Infectieux,369.2,83312.94,Élevé,Incinération,2024-02-09,128.71,Partielle,Conteneur rigide,Non,EcoTrans,Maladies Infectieuses
695,Hopital_3,Côte d'Ivoire,Centre,Chimiques,225.23,24077.19,Moyen,Désinfection chimique,2023-02-25,61.93,En attente,Conteneur rigide,Non,BioLogistics,Laboratoire
210,Hopital_2,Côte d'Ivoire,Extrême-Nord,Piqûres/Coupures,249.63,29201.89,Élevé,Autoclave,2023-07-03,116.12,En attente,Conteneur rigide,Non,Hopital Service,Chirurgie
202,Hopital_32,Bénin,Adamaoua,Chimiques,388.03,41517.39,Moyen,Désinfection chimique,2024-08-16,17.53,,Fût,Non,EcoTrans,Laboratoire
8,Hopital_19,Bénin,Ouest,Radioactifs,308.38,75423.81,Élevé,Incinération,2023-05-16,237.68,Non,Fût,Oui,BioLogistics,Radiologie
51,Hopital_2,Bénin,Extrême-Nord,Radioactifs,39.45,9821.07,Élevé,Incinération,2023-11-10,135.69,Partielle,Fût,Non,CleanMed,Oncologie
173,Hopital_45,Sénégal,Ouest,Infectieux,256.74,56660.83,Élevé,Incinération,2023-10-26,157.87,Non,Sac jaune,Non,EcoTrans,Chirurgie
369,Hopital_46,Togo,Sud,Pharmaceutiques,215.78,31784.29,Moyen,Incinération,2024-06-01,218.8,Non,Carton DASRI,Non,EcoTrans,Pharmacie
635,Hopital_5,Cameroun,Sud,Chimiques,180.0,17129.67,Moyen,Désinfection chimique,2023-05-10,229.47,Non,Fût,Non,SafeWaste,Oncologie
529,Hopital_20,Gabon,Nord,Chimiques,20.46,1980.79,Moyen,Désinfection chimique,2024-03-25,169.29,Non,Conteneur rigide,Non,SafeWaste,Laboratoire
15,Hopital_24,Bénin,Sud-Ouest,Radioactifs,18.62,3938.93,Élevé,Incinération,2024-06-15,89.49,Non,Fût,Non,CleanMed,Médecine Nucléaire
458,Hopital_17,Togo,Est,Radioactifs,339.66,76295.52,Élevé,Incinération,2023-10-27,53.48,Oui,Conteneur rigide,Non,EcoTrans,Oncologie
422,Hopital_15,RDC,Littoral,Piqûres/Coupures,249.63,28016.07,Élevé,Autoclave,2024-12-16,181.61,En attente,Sac rouge,Oui,,Chirurgie
365,Hopital_37,Côte d'Ivoire,Sud-Ouest,Radioactifs,414.81,99880.82,Élevé,Incinération,2024-12-29,151.55,Oui,Sac jaune,Non,Hopital Service,Oncologie
648,Hopital_38,Togo,Littoral,Radioactifs,370.5,91681.1,Élevé,Incinération,2023-12-26,121.26,Partielle,Fût,Non,EcoTrans,Oncologie
472,Hopital_48,Gabon,Ouest,Pharmaceutiques,6.84,1148.85,Moyen,Incinération,2024-10-14,242.61,Non,Carton DASRI,Non,EcoTrans,Pharmacie
283,Hopital_12,Sénégal,Nord,Radioactifs,35.75,7632.46,Élevé,Incinération,2023-05-24,9.34,Partielle,Sac rouge,Non,BioLogistics,Radiologie
465,Hopital_9,Gabon,Sud,Pharmaceutiques,436.98,71230.69,Moyen,Incinération,2023-07-08,130.51,Oui,Sac rouge,Non,Hopital Service,Pharmacie
679,Hopital_27,Cameroun,Nord,Radioactifs,141.22,34641.26,Élevé,Incinération,2023-07-13,147.28,Oui,Fût,Non,,Radiologie
559,Hopital_26,Sénégal,Ouest,Organiques,249.63,7086.12,Élevé,Enfouissement,2023-05-18,232.92,Non,Conteneur rigide,Non,BioLogistics,Restauration
444,Hopital_4,Gabon,Ouest,Radioactifs,302.29,73556.63,Élevé,Incinération,2023-03-10,130.51,Non,Conteneur rigide,Non,EcoTrans,Médecine Nucléaire
492,Hopital_47,Cameroun,Ouest,Organiques,411.39,8289.62,Faible,Enfouissement,2023-02-10,103.91,Oui,Fût,Non,Hopital Service,Services Généraux
136,Hopital_37,Sénégal,Centre,Pharmaceutiques,209.98,29215.4,Moyen,Incinération,2023-04-11,34.55,Partielle,Sac rouge,Non,EcoTrans,Pharmacie
451,Hopital_40,Cameroun,Est,Organiques,210.05,3966.54,Faible,Enfouissement,2023-02-01,211.31,Non,Conteneur rigide,Non,Hopital Service,Maternité
278,Hopital_48,Togo,Centre,Pharmaceutiques,317.44,50893.84,Moyen,Incinération,2023-02-18,127.6,,Sac jaune,Non,Hopital Service,Oncologie
665,Hopital_45,Sénégal,Sud-Ouest,Organiques,249.63,4579.11,Faible,Enfouissement,2024-01-02,9.89,En attente,Fût,Non,EcoTrans,Restauration
273,Hopital_42,RDC,Est,Organiques,310.84,6221.89,Faible,Enfouissement,2024-02-09,139.79,Non,Fût,Non,EcoTrans,Services Généraux
405,Hopital_26,Cameroun,Littoral,Infectieux,258.77,59674.81,Élevé,Incinération,2023-09-09,227.78,Partielle,Conteneur rigide,Non,,Chirurgie
94,Hopital_41,Gabon,Littoral,Pharmaceutiques,229.64,35501.01,Moyen,Incinération,2023-01-18,108.51,En attente,Conteneur rigide,Non,BioLogistics,Pharmacie
607,Hopital_49,Bénin,Est,Pharmaceutiques,249.63,39792.02,Moyen,Incinération,2023-10-28,105.14,Partielle,Carton DASRI,Non,BioLogistics,Pharmacie
411,Hopital_7,Côte d'Ivoire,Centre,Organiques,170.09,3645.0,Faible,Enfouissement,2024-02-14,72.29,Partielle,Fût,Oui,Hopital Service,Restauration
378,Hopital_18,Gabon,Ouest,Piqûres/Coupures,296.26,71205.33,Élevé,Incinération,2024-07-11,127.47,,Conteneur rigide,Non,BioLogistics,Chirurgie
584,Hopital_49,Togo,Est,Pharmaceutiques,454.82,62902.33,Moyen,Incinération,2023-09-18,226.21,Non,Conteneur rigide,Non,SafeWaste,Pharmacie
493,Hopital_49,Cameroun,Littoral,Chimiques,428.92,40299.54,Moyen,Désinfection chimique,2024-09-12,184.02,Non,Sac jaune,Non,EcoTrans,Maintenance
50,Hopital_26,Togo,Sud-Ouest,Infectieux,249.63,53821.86,Élevé,Incinération,2024-05-14,102.41,En attente,Sac jaune,Non,Hopital Service,Laboratoire
166,Hopital_13,Côte d'Ivoire,Sud,Organiques,425.14,8390.04,Faible,Enfouissement,2024-07-07,26.47,Partielle,Sac jaune,Non,,Maternité
600,Hopital_49,Gabon,Ouest,Infectieux,294.78,36662.55,Élevé,Autoclave,2023-04-06,15.06,En attente,Conteneur rigide,Non,EcoTrans,Maladies Infectieuses
558,Hopital_29,Togo,Ouest,Radioactifs,130.41,29935.43,Élevé,Incinération,2023-12-02,206.53,Partielle,Sac jaune,Non,EcoTrans,Radiologie
673,Hopital_36,Togo,Littoral,Chimiques,353.84,37647.24,Moyen,Désinfection chimique,2023-08-31,122.86,Oui,Sac rouge,Oui,BioLogistics,Oncologie
638,Hopital_29,Gabon,Centre,Organiques,106.14,1992.09,Faible,Enfouissement,2024-04-10,130.51,Oui,Carton DASRI,Non,BioLogistics,Maternité
122,Hopital_34,Côte d'Ivoire,Adamaoua,Piqûres/Coupures,17.77,2229.28,Élevé,Autoclave,2024-08-20,217.06,Non,Sac jaune,Non,EcoTrans,Urgences
49,Hopital_9,Togo,Extrême-Nord,Infectieux,412.7,84986.18,Élevé,Incinération,2024-06-23,112.71,Non,Sac rouge,Non,CleanMed,Chirurgie
374,Hopital_32,Togo,Est,Infectieux,446.37,56406.11,Élevé,Autoclave,2024-03-22,161.02,En attente,Carton DASRI,Non,CleanMed,Maladies Infectieuses
502,Hopital_21,Gabon,Centre,Piqûres/Coupures,187.9,22285.03,Élevé,Autoclave,2023-11-21,101.69,Partielle,Conteneur rigide,Non,CleanMed,Urgences
484,Hopital_26,Bénin,Ouest,Radioactifs,346.55,77735.72,Élevé,Incinération,2023-05-26,111.88,,Sac rouge,Non,EcoTrans,Oncologie
515,Hopital_19,RDC,Nord,Infectieux,156.3,35421.82,Élevé,Incinération,2023-05-31,78.7,En attente,Fût,Non,CleanMed,Maladies Infectieuses
614,Hopital_7,Cameroun,Sud,Chimiques,287.19,27894.64,Moyen,Désinfection chimique,2023-05-23,86.0,,Sac rouge,Non,CleanMed,Oncologie
598,Hopital_30,Côte d'Ivoire,Sud-Ouest,Infectieux,242.22,26818.74,Élevé,Autoclave,2023-05-17,199.04,Partielle,Fût,Non,EcoTrans,Maladies Infectieuses
486,Hopital_37,Cameroun,Extrême-Nord,Organiques,336.81,6573.57,Faible,Enfouissement,2024-07-10,135.95,Partielle,Carton DASRI,Non,EcoTrans,Services Généraux
615,Hopital_28,Cameroun,Sud,Chimiques,478.07,48286.44,Moyen,Désinfection chimique,2023-11-11,71.96,Non,Sac rouge,Non,BioLogistics,Laboratoire
64,Hopital_40,Bénin,Sud,Infectieux,299.51,39254.54,Élevé,Autoclave,2023-05-22,242.21,Non,Carton DASRI,Non,SafeWaste,Maladies Infectieuses
522,Hopital_24,Bénin,Adamaoua,Piqûres/Coupures,344.45,84262.4,Élevé,Incinération,2023-12-27,66.9,Partielle,Sac rouge,Non,,Chirurgie
479,Hopital_5,Cameroun,Est,Piqûres/Coupures,279.76,68974.29,Élevé,Incinération,2023-05-10,147.86,Non,Carton DASRI,Non,BioLogistics,Soins Intensifs
200,Hopital_24,Togo,Littoral,Chimiques,411.23,41131.38,Moyen,Désinfection chimique,2024-09-03,130.51,Oui,Sac jaune,Non,SafeWaste,Laboratoire
428,Hopital_22,Togo,Sud,Pharmaceutiques,138.09,22619.24,Moyen,Incinération,2023-03-19,75.61,Partielle,Conteneur rigide,Oui,CleanMed,Pharmacie
616,Hopital_14,RDC,Ouest,Piqûres/Coupures,101.04,21519.54,Élevé,Incinération,2023-01-14,71.7,Non,Sac jaune,Oui,BioLogistics,Soins Intensifs
113,Hopital_5,Gabon,Littoral,Chimiques,249.63,26415.68,Moyen,Désinfection chimique,2023-09-16,28.08,Non,Carton DASRI,Non,SafeWaste,Laboratoire
622,Hopital_35,RDC,Sud-Ouest,Piqûres/Coupures,32.17,7556.45,Élevé,Incinération,2023-06-05,29.7,,Sac rouge,Non,SafeWaste,Urgences
83,Hopital_23,Cameroun,Extrême-Nord,Piqûres/Coupures,416.02,59390.49,Moyen,Incinération,2023-11-05,34.86,Non,Sac rouge,Non,,Chirurgie
356,Hopital_17,Gabon,Sud-Ouest,Infectieux,427.99,98685.27,Élevé,Incinération,2024-11-24,154.67,Partielle,Carton DASRI,Non,,Maladies Infectieuses
620,Hopital_16,RDC,Est,Chimiques,423.64,45869.4,Moyen,Désinfection chimique,2023-09-16,7.37,En attente,Sac rouge,Non,EcoTrans,Laboratoire
474,Hopital_40,Gabon,Centre,Pharmaceutiques,148.23,22414.03,Moyen,Incinération,2023-06-26,134.14,,Conteneur rigide,Non,SafeWaste,Soins Palliatifs
145,Hopital_27,Côte d'Ivoire,Adamaoua,Pharmaceutiques,486.03,79428.17,Moyen,Incinération,2024-10-07,136.87,Oui,Sac jaune,Non,SafeWaste,Soins Palliatifs
123,Hopital_33,Cameroun,Sud,Piqûres/Coupures,32.26,7308.21,Élevé,Incinération,2024-12-02,50.51,En attente,Sac jaune,Non,EcoTrans,Urgences
609,Hopital_12,Sénégal,Ouest,Infectieux,432.92,53473.11,Élevé,Autoclave,2023-08-20,144.99,Oui,Carton DASRI,Oui,BioLogistics,Urgences
382,Hopital_3,Gabon,Littoral,Organiques,53.01,1133.42,Faible,Enfouissement,2024-05-27,24.82,Oui,Sac jaune,Non,BioLogistics,Maternité
302,Hopital_38,Cameroun,Centre,Organiques,130.88,2956.22,Faible,Enfouissement,2023-12-21,191.29,Non,Carton DASRI,Non,CleanMed,Maternité
152,Hopital_32,Bénin,Littoral,Radioactifs,425.46,102087.51,Élevé,Incinération,2024-01-27,15.13,En attente,Sac jaune,Oui,SafeWaste,Oncologie
